辽网,#genre#
湖北生活,http://38.75.136.137:98/gslb/dsdqpub/hbty.m3u8?auth=testpub
湖北影视,http://38.75.136.137:98/gslb/dsdqpub/hbys.m3u8?auth=testpub
湖北综合,http://38.75.136.137:98/gslb/dsdqpub/hbzh.m3u8?auth=testpub
天津新闻,http://38.75.136.137:98/gslb/dsdqpub/tjtv1.m3u8?auth=testpub
天津文艺,http://38.75.136.137:98/gslb/dsdqpub/tjtv2.m3u8?auth=testpub
天津影视,http://38.75.136.137:98/gslb/dsdqpub/tjtv3.m3u8?auth=testpub
天津都市,http://38.75.136.137:98/gslb/dsdqpub/tjtv4.m3u8?auth=testpub
天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub
天津教育,http://38.75.136.137:98/gslb/dsdqpub/tjtv6.m3u8?auth=testpub

CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
CCTV4,http://107.150.60.122/live/cctv4hd.m3u8
CCTV5,http://107.150.60.122/live/cctv5hd.m3u8
CCTV5+,http://107.150.60.122/live/cctv5p.m3u8
CCTV6,http://107.150.60.122/live/cctv6hd.m3u8
CCTV7,http://107.150.60.122/live/cctv7hd.m3u8
CCTV8,http://107.150.60.122/live/cctv8hd.m3u8
CCTV9,http://107.150.60.122/live/cctv9hd.m3u8
CCTV10,http://107.150.60.122/live/cctv10hd.m3u8

CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
CCTV2,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv2hd
CCTV3,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv3hd
CCTV4,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4hd
CCTV5,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5hd
CCTV6,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv6hd
CCTV7,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv7hd
CCTV8,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8hd
CCTV9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd
CCTV10,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv10hd
CCTV第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dyjc
CCTV风云剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc
CCTV怀旧剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hjjc
北京卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=bjwshd
浙江卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=zjwshd
东方卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dfwshd

CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
CCTV3,http://74.91.26.218:82/live/cctv3hd.m3u8
CCTV4,http://74.91.26.218:82/live/cctv4hd.m3u8
CCTV5,http://74.91.26.218:82/live/cctv5hd.m3u8
CCTV6,http://74.91.26.218:82/live/cctv6hd.m3u8
CCTV7,http://74.91.26.218:82/live/cctv7hd.m3u8
CCTV8,http://74.91.26.218:82/live/cctv8hd.m3u8
CCTV9,http://74.91.26.218:82/live/cctv9hd.m3u8
CCTV10,http://74.91.26.218:82/live/cctv10hd.m3u8

江浙,#genre#
浙江卫视,https://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8
浙江钱江都市,http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8
浙江经济生活,http://ali-xwl.cztv.com/live/channel031080Plxw.m3u8
浙江教科影视,http://ali-xwl.cztv.com/live/channel041080Plxw.m3u8
浙江民生休闲,http://ali-xwl.cztv.com/live/channel061080Plxw.m3u8
浙江新闻,http://ali-xwl.cztv.com/live/channel071080Plxw.m3u8
浙江少儿,http://ali-xwl.cztv.com/live/channel081080Plxw.m3u8
浙江国际,http://ali-xwl.cztv.com/live/channel101080Plxw.m3u8
浙江之江纪录,http://ali-xwl.cztv.com/live/channel121080Plxw.m3u8
浙江钱江都市,video://https://www.cztv.com/liveTV/102
浙江经济生活,video://https://www.cztv.com/liveTV/103
浙江教科影视,video://https://www.cztv.com/liveTV/104
浙江民生休闲,video://https://www.cztv.com/liveTV/106
浙江新闻,video://https://www.cztv.com/liveTV/107
浙江少儿,video://https://www.cztv.com/liveTV/108
浙江国际,video://https://www.cztv.com/liveTV/110
浙江之江纪录,video://https://www.cztv.com/liveTV/112
绍兴新闻综合,video://https://www.shaoxing.com.cn/app/tv/78
绍兴公共频道,video://https://www.shaoxing.com.cn/app/tv/75
绍兴文化影视,video://http://www.shaoxing.com.cn/app/tv/74
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
宁波新闻综合,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV1/index.shtml
宁波经济生活,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV2/index.shtml
宁波都市文体,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV3/index.shtml
宁波影视剧,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV4/index.shtml
杭州新闻,video://https://tv.hoolo.tv/
西湖明珠,video://https://tv.hoolo.tv/xhmz/
杭州生活,video://https://tv.hoolo.tv/hzsh/
杭州影视,video://https://tv.hoolo.tv/utv/
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州电影娱乐信息,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
苏州新闻综合,video://http://www.csztv.com/zhibo1.shtml
苏州社会经济,video://http://www.csztv.com/zhibo2.shtml
苏州文化生活,video://http://www.csztv.com/zhibo3.shtml
苏州生活资讯,video://http://www.csztv.com/zhibo4.shtml

内蒙古新闻综合,http://play1-qk.nmtv.cn/live/2316general.m3u8
内蒙古经济生活,http://play1-qk.nmtv.cn/live/2317general.m3u8
内蒙古文体娱乐,http://play1-qk.nmtv.cn/live/2319general.m3u8
内蒙古农牧,http://play1-qk.nmtv.cn/live/2320general.m3u8
内蒙古少儿,http://play1-qk.nmtv.cn/live/2318general.m3u8
呼和浩特新闻,http://play1-qk.nmtv.cn/live/2331general.m3u8
锡林郭勒新闻,http://play1-qk.nmtv.cn/live/2332general.m3u8
阿拉善新闻,http://play1-qk.nmtv.cn/live/2333general.m3u8
巴彦淖尔新闻,http://play1-qk.nmtv.cn/live/2334general.m3u8
鄂尔多斯新闻,http://play1-qk.nmtv.cn/live/2335general.m3u8
满洲里电视台,http://play1-qk.nmtv.cn/live/2336general.m3u8
赤峰新闻,http://play1-qk.nmtv.cn/live/2337general.m3u8
通辽新闻,http://play1-qk.nmtv.cn/live/2339general.m3u8
乌兰察布新闻,http://play1-qk.nmtv.cn/live/2340general.m3u8
乌海新闻,http://play1-qk.nmtv.cn/live/2341general.m3u8
呼伦贝尔新闻,http://play1-qk.nmtv.cn/live/2342general.m3u8
兴安新闻,http://play1-qk.nmtv.cn/live/2343general.m3u8
包头新闻,http://play1-qk.nmtv.cn/live/2344general.m3u8
呼和浩特新闻,http://play1-qk.nmtv.cn/live/2345general.m3u8
锡林郭勒新闻,http://play1-qk.nmtv.cn/live/2346general.m3u8
阿拉善新闻,http://play1-qk.nmtv.cn/live/2347general.m3u8
巴彦淖尔新闻,http://play1-qk.nmtv.cn/live/2348general.m3u8
鄂尔多斯新闻,http://play1-qk.nmtv.cn/live/2349general.m3u8
满洲里电视台,http://play1-qk.nmtv.cn/live/2350general.m3u8
赤峰新闻,http://play1-qk.nmtv.cn/live/2351general.m3u8
通辽新闻,http://play1-qk.nmtv.cn/live/2353general.m3u8
乌兰察布新闻,http://play1-qk.nmtv.cn/live/2354general.m3u8
乌海新闻,http://play1-qk.nmtv.cn/live/2355general.m3u8
呼伦贝尔新闻,http://play1-qk.nmtv.cn/live/2356general.m3u8
兴安新闻,http://play1-qk.nmtv.cn/live/2357general.m3u8
包头新闻,http://play1-qk.nmtv.cn/live/2358general.m3u8
呼和浩特新闻,http://play1-qk.nmtv.cn/live/1735545967595013.m3u8
包头新闻,http://play1-qk.nmtv.cn/live/1735546150395017.m3u8
呼伦贝尔新闻,http://play1-qk.nmtv.cn/live/1735546791130040.m3u8
兴安新闻,http://play1-qk.nmtv.cn/live/1735546886977046.m3u8
通辽新闻,http://play1-qk.nmtv.cn/live/1735546745882037.m3u8
赤峰新闻,http://play1-qk.nmtv.cn/live/1735546697341033.m3u8
锡林郭勒新闻,http://play1-qk.nmtv.cn/live/1735546994821050.m3u8
乌兰察布新闻,http://play1-qk.nmtv.cn/live/1735546836103043.m3u8
鄂尔多斯新闻,http://play1-qk.nmtv.cn/live/1735546299241021.m3u8
巴彦淖尔新闻,http://play1-qk.nmtv.cn/live/1735546423467029.m3u8
乌海新闻,http://play1-qk.nmtv.cn/live/1735546358166026.m3u8
阿拉善新闻,http://play1-qk.nmtv.cn/live/1735547046115053.m3u8

张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/_definst_/xinwenzonghe_app/chunklist.m3u8
张家港民生,http://3gvod.zjgonline.com.cn:1935/live/_definst_/shehuishenghuo_app/chunklist.m3u8
江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
宜兴新闻综合,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
大丰新闻,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
东台综合,http://dongtai-tv-hls.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8
如东新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
江宁综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
淮阴综合,http://huaiyin-tv-replay.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8
金坛新闻,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
武进生活,https://live.wjyanghu.com/live/CH2.m3u8
泗洪新闻综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
睢宁综合,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8
睢宁三农,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
东海综合,http://donghai-tv-replay.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8

山西影视,video://https://apphhplushttps.sxrtv.com//television/live_wap_654.html
山西经济,video://https://apphhplushttps.sxrtv.com//television/live_wap_653.html
山西文体生活,video://https://apphhplushttps.sxrtv.com//television/live_wap_656.html
山西社会法治,video://https://apphhplushttps.sxrtv.com//television/live_wap_655.html
太原综合,video://https://apphhplushttps.sxrtv.com//a/b/a/live_wap_811850.html
朔州综合,video://https://apphhplushttps.sxrtv.com//a/b/a/live_wap_811845.html
忻州综合,video://https://apphhplushttps.sxrtv.com//a/b/a/live_wap_811842.html
阳泉综合,video://https://apphhplushttps.sxrtv.com//a/b/a/live_wap_811848.html
长治综合,video://https://apphhplushttps.sxrtv.com//a/b/a/live_wap_811847.html
临汾综合,video://https://apphhplushttps.sxrtv.com//a/b/a/live_wap_811841.html
运城综合,video://https://apphhplushttps.sxrtv.com//a/b/a/live_wap_811843.html
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8?zshanxd
太原综合,video://https://www.sxtygdy.com/23/23mbdszb/index.shtml
大同综合,video://https://www.dtradio.com.cn/local/folder25

河北,#genre#
河北经济,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=1
河北农民,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=2
河北都市,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=3
河北影视剧,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=4
河北少儿,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=5
河北公共,video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=6
邯郸新闻综合,https://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
丰宁综合,https://jwcdnqx.hebyun.com.cn/live/fengningzonghe/1500k/tzwj_video.m3u8
平泉综合,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
平泉影视,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
邢台城市生活,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8
双滦新闻,https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8

安徽经济生活,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=1
安徽综艺体育,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=2
安徽影视,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=3
安徽公共,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=4
安徽农业科教,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=5
安徽国际,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=6
安徽移动,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=7
芜湖新闻,video://http://www.wuhubtv.com/folder1194/#

陕西都市青春,video://http://live.snrtv.com/2
陕西农林,video://http://live.snrtv.com/nl
陕西秦腔,video://http://live.snrtv.com/5
陕西体育休闲,video://http://live.snrtv.com/7
陕西新闻资讯,video://http://live.snrtv.com/1
陕西移动,video://http://www.sxtvs.com/sxtvs_ydpd/index.html
陕西银龄,video://http://live.snrtv.com/3
西安新闻综合,https://xatv-yt.xiancity.cn/live/1/index.m3u8
西安都市频道,https://xatv-yt.xiancity.cn/live/2/index.m3u8
西安戏剧影视,https://xatv-yt.xiancity.cn/live/4/index.m3u8
西安移动电视,https://xatv-yt.xiancity.cn/live/7/index.m3u8
西安商务资讯,https://xatv-yt.xiancity.cn/live/3/index.m3u8
西安丝路频道,https://xatv-yt.xiancity.cn/live/5/index.m3u8
西安新闻综合,video://https://v.xiancity.cn/folder8/folder39/folder29/
铜川综合,video://https://www.tcsrm.cn/tvradio/tczhpd.html
铜川公共,video://https://www.tcsrm.cn/tvradio/tcggpd.html

黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8?zheild
黑龙江新闻,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8?zheild
黑龙江农业,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8?zheild
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8?zheild
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8?zheild
黑龙江文体,video://https://www.dbw.cn/zhibodan/zhibo_dan/hljwt/
黑龙江影视,video://https://www.dbw.cn/zhibodan/zhibo_dan/hljys/
黑龙江新闻,video://https://www.dbw.cn/zhibodan/zhibo_dan/heilongjiang/
黑龙江都市,video://https://www.dbw.cn/zhibodan/zhibo_dan/hljds/
黑龙江农业,video://https://www.dbw.cn/zhibodan/zhibo_dan/hljnykj/
哈尔滨新闻综合,https://masterpull.hljtv.com/live/sPvVy8Ju.m3u8
哈尔滨新闻综合,https://stream.hrbtv.net/xwzh/playlist.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨新闻综合,video://https://www.hrbtv.net/folder79/folder81/
哈尔滨生活,video://https://www.hrbtv.net/folder79/folder85/
哈尔滨影视,video://https://www.hrbtv.net/folder79/folder87/

德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8
榆树综合,http://stream11.jlntv.cn/yushuds/sd/live.m3u8
镇赉综合,http://stream6.jlntv.cn/zl/sd/live.m3u8
抚松综合,http://stream8.jlntv.cn/fs/sd/live.m3u8
临江综合,http://stream8.jlntv.cn/linjiang/sd/live.m3u8
珲春综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8
公主岭综合,http://stream5.jlntv.cn/gzl/sd/live.m3u8
大安综合,http://stream6.jlntv.cn/da/playlist.m3u8
洮南综合,http://stream5.jlntv.cn/tn/sd/live.m3u8
通榆综合,http://stream6.jlntv.cn/ty/sd/live.m3u8
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8
梨树综合,http://stream6.jlntv.cn/ls/sd/live.m3u8
伊通综合,http://stream6.jlntv.cn/yt/sd/live.m3u8
扶余综合,http://stream6.jlntv.cn/fy/sd/live.m3u8
乾安综合,http://stream6.jlntv.cn/qa/sd/live.m3u8
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8
图们综合,http://stream6.jlntv.cn/tm/sd/live.m3u8
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8

河南,#genre#
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
济源综合,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8
永城新闻综合,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
新密综合,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
鲁山综合,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
舞钢新闻综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
栾川综合,http://tvpull.dxhmt.cn:9081/tv/10324-1.m3u8
孟津综合,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
新安综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
沁阳综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
武陟综合,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
邓州综合,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
淅川电视台,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
西峡综合,http://tvpull.dxhmt.cn:9081/tv/11323-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
郸城新闻综合,http://tvpull.dxhmt.cn:9081/tv/11625-1.m3u8
太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
项城新闻,https://play-hsbj.vzan.com/978354/446938712125478466/live.m3u8
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
兰考新闻频道,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
祥符新闻综合,http://tvpull.dxhmt.cn:9081/tv/10212-1.m3u8
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
确山综合,http://tvpull.dxhmt.cn:9081/tv/11725-1.m3u8
上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
遂平一套,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
长恒综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
获嘉综合,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
新乡县综合,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
延津电视台,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
卢氏综合,http://tvpull.dxhmt.cn:9081/tv/11224-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
陕州综合,http://tvpull.dxhmt.cn:9081/tv/11203-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
林州新闻综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
汤阴综合,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
襄城电视台,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8

四川,#genre#
成都新闻综合,video://https://www.cditv.cn/show/4845-563.html
成都经济资讯,video://https://www.cditv.cn/show/4845-562.html
成都都市生活,video://https://www.cditv.cn/show/4845-561.html
成都影视文艺,video://https://www.cditv.cn/show/4845-560.html
成都公共,video://https://www.cditv.cn/show/4845-559.html
成都少儿,video://https://www.cditv.cn/show/4845-558.html
蓉城先锋,video://https://www.cditv.cn/show/4845-592.html
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
阆中综合,https://p2hs.vzan.com/slowlive/798833473879633259/live.m3u8
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州科教生活,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
泸州新闻综合,http://file.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州科教生活,http://tvdrs.luzhoubs.com:8100/channellive/lztv3.flv
泸州新闻综合,http://tvdrs.luzhoubs.com:8100/channellive/lztv1.flv
泸州科教生活,http://file.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安新闻综合,http://live1.gatv.com.cn:90/live/XWZH.m3u8
广安文旅乡村,http://live1.gatv.com.cn:85/live/GGPD.m3u8
广安文旅乡村,http://live1.gatv.com.cn:90/live/GGPD.m3u8
广安文旅乡村,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8
雅安文化生活,https://play.yunxya.com/channellive/whsh.m3u8
雅安新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8
雅安文化生活,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100819/playlist.m3u8
雅安雨城频道,https://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广元文化生活,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
朝天综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
内江综合,https://www.scnj.tv/hls_njtv_direct/1.m3u8
内江综合,https://njzb.scnj.tv/hls_njtv_direct/1.m3u8
内江科教生活,https://www.scnj.tv/hls_njtv_direct/9.m3u8
内江科教生活,https://njzb.scnj.tv/hls_njtv_direct/9.m3u8
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
金堂电视台,http://live.jtxwzx.com.cn/jtdst/hd/live.m3u8
双流综合,http://171.221.250.132:28080/live/3146B3F489F1246E4E542E341B99EEAD.m3u8
金口河综合,http://pili-live-hls.227.i2863.com/i2863-227/live_227_687291.m3u8
井研新闻综合,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8
南部综合,http://pili-live-hls.148.i2863.com/i2863-148/live_148_811389.m3u8
旺苍综合,http://channel.wcrmt.cn/nmip-media/channellive/channel105268/playlist.m3u8
青川综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8
营山电视台,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
营山电视台,http://tv.drs.ysxtv.cn:8100/channellive/ystv-bak.flv
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8
长宁综合,http://cnpull.sccnfb.com/live/123456.flv
什邡新闻综合,http://live.sfrmt.com:85/live/zhpd.m3u8
仪陇新闻综合,https://live.yilongnews.com/live/ylzhpd.m3u8?auth_key=1741134122-0-0-fbf8d764c05b0a2547234f0f9f64e4b6
开江新闻综合,https://lmt.kjzx.net:98/live1/live1.m3u8
宝兴综合,http://tv.yunxya.com/channellive/baoxing.flv
石棉综合,http://tv.yunxya.com/channellive/shimian.flv
